age(kyr) mean(permil) sigma(permil)
92.600000 3.960926 0.106874
92.700000 3.959192 0.107220
92.800000 3.957491 0.107587
92.900000 3.955784 0.107944
93.000000 3.954025 0.108274
93.100000 3.952145 0.108569
93.200000 3.950076 0.108832
93.300000 3.947754 0.109067
93.400000 3.945109 0.109290
93.500000 3.942075 0.109513
93.600000 3.938607 0.109743
93.700000 3.934675 0.109980
93.800000 3.930245 0.110224
93.900000 3.925279 0.110475
94.000000 3.919752 0.110734
94.100000 3.913658 0.110997
94.200000 3.907012 0.111260
94.300000 3.899839 0.111517
94.400000 3.892161 0.111768
94.500000 3.884002 0.112012
94.600000 3.875388 0.112252
94.700000 3.866346 0.112485
94.800000 3.856910 0.112705
94.900000 3.847116 0.112896
95.000000 3.837005 0.113037
95.100000 3.826631 0.113110
95.200000 3.816062 0.113100
95.300000 3.805375 0.112990
95.400000 3.794662 0.112771
95.500000 3.784035 0.112440
95.600000 3.773621 0.112002
95.700000 3.763548 0.111475
95.800000 3.753927 0.110880
95.900000 3.744852 0.110244
96.000000 3.736396 0.109594
96.100000 3.728613 0.108955
96.200000 3.721544 0.108349
96.300000 3.715214 0.107795
96.400000 3.709640 0.107301
96.500000 3.704827 0.106874
96.600000 3.700771 0.106514
96.700000 3.697463 0.106220
96.800000 3.694882 0.105989
96.900000 3.693001 0.105817
97.000000 3.691791 0.105699
97.100000 3.691218 0.105632
97.200000 3.691254 0.105616
97.300000 3.691865 0.105647
97.400000 3.693012 0.105716
97.500000 3.694650 0.105817
97.600000 3.696721 0.105936
97.700000 3.699157 0.106059
97.800000 3.701885 0.106170
97.900000 3.704835 0.106258
98.000000 3.707931 0.106312
98.100000 3.711108 0.106329
98.200000 3.714308 0.106307
98.300000 3.717474 0.106251
98.400000 3.720558 0.106169
98.500000 3.723504 0.106069
98.600000 3.726255 0.105961
98.700000 3.728775 0.105850
98.800000 3.731041 0.105740
98.900000 3.733035 0.105632
99.000000 3.734755 0.105523
99.100000 3.736213 0.105414
99.200000 3.737427 0.105309
99.300000 3.738417 0.105212
99.400000 3.739214 0.105127
99.500000 3.739846 0.105058
99.600000 3.740336 0.105007
99.700000 3.740709 0.104974
99.800000 3.740989 0.104960
99.900000 3.741194 0.104959
100.000000 3.741343 0.104966
100.100000 3.741468 0.104976
100.200000 3.741608 0.104990
100.300000 3.741804 0.105007
100.400000 3.742092 0.105031
100.500000 3.742486 0.105059
100.600000 3.742999 0.105089
100.700000 3.743622 0.105120
100.800000 3.744333 0.105150
100.900000 3.745088 0.105177
101.000000 3.745829 0.105195
101.100000 3.746496 0.105201
101.200000 3.747018 0.105198
101.300000 3.747327 0.105196
101.400000 3.747345 0.105204
101.500000 3.747018 0.105234
101.600000 3.746316 0.105296
101.700000 3.745220 0.105397
101.800000 3.743728 0.105540
101.900000 3.741845 0.105723
102.000000 3.739579 0.105935
102.100000 3.736956 0.106160
102.200000 3.734046 0.106380
102.300000 3.730961 0.106578
102.400000 3.727840 0.106737
102.500000 3.724853 0.106848
102.600000 3.722189 0.106908
102.700000 3.720047 0.106925
102.800000 3.718644 0.106922
102.900000 3.718200 0.106939
103.000000 3.718928 0.107027
103.100000 3.721026 0.107242
103.200000 3.724681 0.107634
103.300000 3.730048 0.108238
103.400000 3.737227 0.109052
103.500000 3.746244 0.110041
103.600000 3.757055 0.111139
103.700000 3.769550 0.112258
103.800000 3.783561 0.113300
103.900000 3.798853 0.114173
104.000000 3.815133 0.114800
104.100000 3.832063 0.115134
104.200000 3.849286 0.115156
104.300000 3.866448 0.114872
104.400000 3.883223 0.114311
104.500000 3.899311 0.113516
104.600000 3.914454 0.112550
104.700000 3.928433 0.111478
104.800000 3.941073 0.110371
104.900000 3.952254 0.109289
105.000000 3.961905 0.108281
105.100000 3.969992 0.107384
105.200000 3.976519 0.106620
105.300000 3.981517 0.105991
105.400000 3.985049 0.105491
105.500000 3.987198 0.105104
105.600000 3.988053 0.104818
105.700000 3.987713 0.104622
105.800000 3.986274 0.104503
105.900000 3.983833 0.104455
106.000000 3.980483 0.104477
106.100000 3.976302 0.104568
106.200000 3.971366 0.104728
106.300000 3.965752 0.104955
106.400000 3.959539 0.105242
106.500000 3.952814 0.105573
106.600000 3.945678 0.105927
106.700000 3.938245 0.106280
106.800000 3.930644 0.106601
106.900000 3.923025 0.106860
107.000000 3.915555 0.107031
107.100000 3.908417 0.107098
107.200000 3.901805 0.107062
107.300000 3.895922 0.106937
107.400000 3.890980 0.106759
107.500000 3.887200 0.106577
107.600000 3.884801 0.106451
107.700000 3.883990 0.106448
107.800000 3.884949 0.106627
107.900000 3.887805 0.107030
108.000000 3.892621 0.107670
108.100000 3.899399 0.108528
108.200000 3.908090 0.109564
108.300000 3.918591 0.110719
108.400000 3.930747 0.111918
108.500000 3.944363 0.113079
108.600000 3.959202 0.114122
108.700000 3.974984 0.114972
108.800000 3.991407 0.115574
108.900000 4.008164 0.115887
109.000000 4.024942 0.115898
109.100000 4.041450 0.115610
109.200000 4.057417 0.115045
109.300000 4.072601 0.114242
109.400000 4.086785 0.113250
109.500000 4.099776 0.112130
109.600000 4.111412 0.110951
109.700000 4.121574 0.109784
109.800000 4.130175 0.108696
109.900000 4.137170 0.107744
110.000000 4.142549 0.106972
110.100000 4.146329 0.106403
110.200000 4.148549 0.106042
110.300000 4.149269 0.105878
110.400000 4.148570 0.105890
110.500000 4.146545 0.106047
110.600000 4.143305 0.106313
110.700000 4.138974 0.106654
110.800000 4.133686 0.107035
110.900000 4.127576 0.107420
111.000000 4.120766 0.107782
111.100000 4.113355 0.108104
111.200000 4.105433 0.108380
111.300000 4.097080 0.108611
111.400000 4.088376 0.108805
111.500000 4.079388 0.108973
111.600000 4.070167 0.109125
111.700000 4.060746 0.109269
111.800000 4.051149 0.109415
111.900000 4.041383 0.109568
112.000000 4.031442 0.109720
112.100000 4.021328 0.109872
112.200000 4.011048 0.110020
112.300000 4.000613 0.110161
112.400000 3.990040 0.110292
112.500000 3.979344 0.110409
112.600000 3.968545 0.110511
112.700000 3.957662 0.110597
112.800000 3.946720 0.110673
112.900000 3.935742 0.110746
113.000000 3.924749 0.110826
113.100000 3.913764 0.110918
113.200000 3.902805 0.111025
113.300000 3.891890 0.111140
113.400000 3.881042 0.111252
113.500000 3.870286 0.111349
113.600000 3.859657 0.111415
113.700000 3.849198 0.111438
113.800000 3.838967 0.111405
113.900000 3.829024 0.111309
114.000000 3.819420 0.111154
114.100000 3.810200 0.110956
114.200000 3.801407 0.110735
114.300000 3.793076 0.110513
114.400000 3.785238 0.110311
114.500000 3.778502 0.110908
114.600000 3.772396 0.111700
114.700000 3.766215 0.111731
114.800000 3.760553 0.111811
114.900000 3.755390 0.111952
115.000000 3.751398 0.113306
115.100000 3.747629 0.114746
115.200000 3.746411 0.118394
115.300000 3.744141 0.120844
115.400000 3.741973 0.123264
115.500000 3.741290 0.127700
115.600000 3.740179 0.131127
115.700000 3.737645 0.132153
115.800000 3.734006 0.133327
115.900000 3.729714 0.133997
116.000000 3.724733 0.134700
116.100000 3.720310 0.136701
116.200000 3.715224 0.137873
116.300000 3.710388 0.137968
116.400000 3.705117 0.136963
116.500000 3.698063 0.136650
116.600000 3.690276 0.136623
116.700000 3.681703 0.136680
116.800000 3.672324 0.137083
116.900000 3.662858 0.135734
117.000000 3.652372 0.135529
117.100000 3.641345 0.132697
117.200000 3.629233 0.132175
117.300000 3.616458 0.132126
117.400000 3.604102 0.130896
117.500000 3.591026 0.130658
117.600000 3.576708 0.131210
117.700000 3.561905 0.131708
117.800000 3.546678 0.132124
117.900000 3.531110 0.132433
118.000000 3.515293 0.132619
118.100000 3.499329 0.132673
118.200000 3.483325 0.132596
118.300000 3.467386 0.132398
118.400000 3.451611 0.132094
118.500000 3.436090 0.131705
118.600000 3.420894 0.131252
118.700000 3.406077 0.130754
118.800000 3.391670 0.130229
118.900000 3.377697 0.129694
119.000000 3.364174 0.129160
119.100000 3.351114 0.128635
119.200000 3.338531 0.128125
119.300000 3.326439 0.127633
119.400000 3.314856 0.127163
119.500000 3.303788 0.126720
119.600000 3.293239 0.126304
119.700000 3.283201 0.125918
119.800000 3.273661 0.125564
119.900000 3.264609 0.125240
120.000000 3.256035 0.124948
120.100000 3.247928 0.124687
120.200000 3.240276 0.124458
120.300000 3.233062 0.124257
120.400000 3.226266 0.124083
120.500000 3.219865 0.123934
120.600000 3.213834 0.123809
120.700000 3.208146 0.123704
120.800000 3.202769 0.123618
120.900000 3.197677 0.123547
121.000000 3.192844 0.123489
121.100000 3.188244 0.123439
121.200000 3.183854 0.123391
121.300000 3.179653 0.123342
121.400000 3.175623 0.123287
121.500000 3.171754 0.123223
121.600000 3.168042 0.123143
121.700000 3.164489 0.123046
121.800000 3.161104 0.122926
121.900000 3.157891 0.122785
122.000000 3.154854 0.122623
122.100000 3.151985 0.122444
122.200000 3.149272 0.122254
122.300000 3.146697 0.122059
122.400000 3.144246 0.121866
122.500000 3.141901 0.121681
122.600000 3.139643 0.121510
122.700000 3.137443 0.121360
122.800000 3.135271 0.121235
122.900000 3.133099 0.121139
123.000000 3.130903 0.121071
123.100000 3.128662 0.121031
123.200000 3.126358 0.121015
123.300000 3.123980 0.121018
123.400000 3.121519 0.121036
123.500000 3.118970 0.121064
123.600000 3.116328 0.121098
123.700000 3.113592 0.121132
123.800000 3.110762 0.121161
123.900000 3.107841 0.121179
124.000000 3.104836 0.121183
124.100000 3.101757 0.121168
124.200000 3.098619 0.121134
124.300000 3.095436 0.121077
124.400000 3.092223 0.120996
124.500000 3.088991 0.120890
124.600000 3.085752 0.120764
124.700000 3.082516 0.120621
124.800000 3.079288 0.120469
124.900000 3.076072 0.120313
125.000000 3.072870 0.120160
125.100000 3.069683 0.120019
125.200000 3.066509 0.119895
125.300000 3.063347 0.119793
125.400000 3.060198 0.119718
125.500000 3.057067 0.119673
125.600000 3.053960 0.119658
125.700000 3.050891 0.119673
125.800000 3.047872 0.119718
125.900000 3.044922 0.119790
126.000000 3.042066 0.119888
126.100000 3.039330 0.120008
126.200000 3.036743 0.120147
126.300000 3.034338 0.120301
126.400000 3.032148 0.120467
126.500000 3.030209 0.120640
126.600000 3.028560 0.120819
126.700000 3.027244 0.121001
126.800000 3.026313 0.121184
126.900000 3.025821 0.121368
127.000000 3.025824 0.121556
127.100000 3.026370 0.121749
127.200000 3.027505 0.121952
127.300000 3.029280 0.122169
127.400000 3.031747 0.122403
127.500000 3.034958 0.122657
127.600000 3.038950 0.122930
127.700000 3.043739 0.123217
127.800000 3.049328 0.123506
127.900000 3.055701 0.123786
128.000000 3.062842 0.124048
128.100000 3.070728 0.124283
128.200000 3.079337 0.124488
128.300000 3.088648 0.124665
128.400000 3.098647 0.124820
128.500000 3.109328 0.124963
128.600000 3.120700 0.125103
128.700000 3.132774 0.125251
128.800000 3.145562 0.125414
128.900000 3.159073 0.125598
129.000000 3.173318 0.125802
129.100000 3.188299 0.126022
129.200000 3.203998 0.126240
129.300000 3.220375 0.126437
129.400000 3.237372 0.126586
129.500000 3.254907 0.126664
129.600000 3.272877 0.126647
129.700000 3.291159 0.126517
129.800000 3.309620 0.126265
129.900000 3.328117 0.125886
130.000000 3.346504 0.125389
130.100000 3.364642 0.124789
130.200000 3.382409 0.124110
130.300000 3.399716 0.123387
130.400000 3.416501 0.122658
130.500000 3.432739 0.121960
130.600000 3.448449 0.121325
130.700000 3.463683 0.120776
130.800000 3.478523 0.120334
130.900000 3.493075 0.120009
131.000000 3.507467 0.119806
131.100000 3.521824 0.119717
131.200000 3.536257 0.119728
131.300000 3.550864 0.119826
131.400000 3.565724 0.119998
131.500000 3.580910 0.120235
131.600000 3.596500 0.120529
131.700000 3.612569 0.120868
131.800000 3.629185 0.121235
131.900000 3.646404 0.121608
132.000000 3.664265 0.121961
132.100000 3.682785 0.122266
132.200000 3.701946 0.122499
132.300000 3.721708 0.122638
132.400000 3.742008 0.122665
132.500000 3.762769 0.122572
132.600000 3.783910 0.122358
132.700000 3.805355 0.122036
132.800000 3.827045 0.121631
132.900000 3.848950 0.121173
133.000000 3.871077 0.120696
133.100000 3.893460 0.120229
133.200000 3.916154 0.119798
133.300000 3.939233 0.119419
133.400000 3.962777 0.119103
133.500000 3.986864 0.118855
133.600000 4.011552 0.118676
133.700000 4.036886 0.118567
133.800000 4.062902 0.118528
133.900000 4.089619 0.118549
134.000000 4.117024 0.118611
134.100000 4.145050 0.118696
134.200000 4.173566 0.118796
134.300000 4.202402 0.118905
134.400000 4.231373 0.119020
134.500000 4.260301 0.119141
134.600000 4.289040 0.119268
134.700000 4.317491 0.119404
134.800000 4.345594 0.119553
134.900000 4.373324 0.119718
135.000000 4.400695 0.119907
135.100000 4.427755 0.120124
135.200000 4.454571 0.120367
135.300000 4.481203 0.120633
135.400000 4.507691 0.120910
135.500000 4.534057 0.121188
135.600000 4.560301 0.121452
135.700000 4.586400 0.121689
135.800000 4.612303 0.121884
135.900000 4.637931 0.122023
136.000000 4.663186 0.122091
136.100000 4.687950 0.122079
136.200000 4.712100 0.121985
136.300000 4.735516 0.121815
136.400000 4.758090 0.121587
136.500000 4.779739 0.121316
136.600000 4.800409 0.121018
136.700000 4.820050 0.120699
136.800000 4.838622 0.120356
136.900000 4.856076 0.119976
137.000000 4.872346 0.119546
137.100000 4.887362 0.119060
137.200000 4.901058 0.118523
137.300000 4.913375 0.117951
137.400000 4.924279 0.117368
137.500000 4.933764 0.116801
137.600000 4.941849 0.116274
137.700000 4.948586 0.115807
137.800000 4.954063 0.115409
137.900000 4.958393 0.115082
138.000000 4.961714 0.114821
138.100000 4.964188 0.114616
138.200000 4.965987 0.114457
138.300000 4.967290 0.114333
138.400000 4.968267 0.114238
138.500000 4.969059 0.114168
138.600000 4.969769 0.114119
138.700000 4.970472 0.114086
138.800000 4.971209 0.114066
138.900000 4.971990 0.114058
139.000000 4.972793 0.114058
139.100000 4.973569 0.114064
139.200000 4.974245 0.114077
139.300000 4.974737 0.114098
139.400000 4.974973 0.114134
139.500000 4.974881 0.114189
139.600000 4.974412 0.114271
139.700000 4.973531 0.114384
139.800000 4.972228 0.114527
139.900000 4.970517 0.114701
140.000000 4.968421 0.114901
140.100000 4.965971 0.115122
140.200000 4.963217 0.115357
140.300000 4.960214 0.115601
140.400000 4.957019 0.115849
140.500000 4.953694 0.116095
140.600000 4.950297 0.116333
140.700000 4.946880 0.116554
140.800000 4.943496 0.116752
140.900000 4.940198 0.116917
141.000000 4.937043 0.117047
141.100000 4.934088 0.117137
141.200000 4.931390 0.117188
141.300000 4.929003 0.117204
141.400000 4.926968 0.117191
141.500000 4.925301 0.117156
141.600000 4.923974 0.117101
141.700000 4.922924 0.117029
141.800000 4.922089 0.116943
141.900000 4.921388 0.116847
142.000000 4.920715 0.116747
142.100000 4.919956 0.116650
142.200000 4.919016 0.116565
142.300000 4.917816 0.116504
142.400000 4.916309 0.116479
142.500000 4.914462 0.116499
142.600000 4.912263 0.116574
142.700000 4.909714 0.116715
142.800000 4.906818 0.116930
142.900000 4.903580 0.117225
143.000000 4.900001 0.117604
143.100000 4.896083 0.118060
143.200000 4.891826 0.118583
143.300000 4.887243 0.119154
143.400000 4.882346 0.119752
143.500000 4.877169 0.120355
143.600000 4.871758 0.120948
143.700000 4.866171 0.121516
143.800000 4.860471 0.122049
143.900000 4.854718 0.122542
144.000000 4.848965 0.122988
144.100000 4.843263 0.123389
144.200000 4.837655 0.123747
144.300000 4.832174 0.124066
144.400000 4.826843 0.124349
144.500000 4.821679 0.124600
144.600000 4.816695 0.124826
144.700000 4.811902 0.125036
144.800000 4.807303 0.125241
144.900000 4.802895 0.125447
145.000000 4.798669 0.125665
145.100000 4.794612 0.125901
145.200000 4.790706 0.126164
145.300000 4.786927 0.126455
145.400000 4.783251 0.126778
145.500000 4.779647 0.127130
145.600000 4.776088 0.127513
145.700000 4.772545 0.127922
145.800000 4.768986 0.128359
145.900000 4.765384 0.128823
146.000000 4.761712 0.129320
146.100000 4.757945 0.129852
146.200000 4.754061 0.130422
146.300000 4.750041 0.131032
146.400000 4.746570 0.134460
146.500000 4.742603 0.135495
146.600000 4.738015 0.136009
146.700000 4.734181 0.139252
146.800000 4.729902 0.142225
146.900000 4.724612 0.142576
147.000000 4.719700 0.145247
147.100000 4.714958 0.150186
147.200000 4.709961 0.152441
147.300000 4.704729 0.154634
147.400000 4.699438 0.158663
147.500000 4.694004 0.164163
147.600000 4.690404 0.169752
147.700000 4.687284 0.175934
147.800000 4.683603 0.178681
147.900000 4.680965 0.182036
148.000000 4.679201 0.185820
148.100000 4.679206 0.198017
148.200000 4.678472 0.206949
148.300000 4.678360 0.215704
148.400000 4.678104 0.222346
148.500000 4.676716 0.226145
148.600000 4.680147 0.237072
148.700000 4.684507 0.248260
148.800000 4.687410 0.255636
148.900000 4.689810 0.262197
149.000000 4.693071 0.269945
149.100000 4.708454 0.258474
149.200000 4.722324 0.243750
149.300000 4.737627 0.229586
149.400000 4.752517 0.214588
149.500000 4.769300 0.199498
149.600000 4.746178 0.223178
149.700000 4.724654 0.249146
149.800000 4.700280 0.275117
149.900000 4.675279 0.301698
150.000000 4.649862 0.328683
