age(kyr) mean(permil) sigma(permil)
87.500000 4.070471 0.131050
87.600000 4.085988 0.132109
87.700000 4.105322 0.128729
87.800000 4.128552 0.122560
87.900000 4.153045 0.116672
88.000000 4.173687 0.111058
88.100000 4.192650 0.105924
88.200000 4.211398 0.101302
88.300000 4.224675 0.101035
88.400000 4.236151 0.102047
88.500000 4.247069 0.101900
88.600000 4.258064 0.100390
88.700000 4.268107 0.098071
88.800000 4.277535 0.095467
88.900000 4.282069 0.094045
89.000000 4.285075 0.092334
89.100000 4.286045 0.091877
89.200000 4.283424 0.094323
89.300000 4.276279 0.097464
89.400000 4.265788 0.101232
89.500000 4.252443 0.104407
89.600000 4.236612 0.107155
89.700000 4.221268 0.108173
89.800000 4.207547 0.106695
89.900000 4.197041 0.104109
90.000000 4.187864 0.100449
90.100000 4.177338 0.097926
90.200000 4.168136 0.099148
90.300000 4.159062 0.101482
90.400000 4.146028 0.105105
90.500000 4.128640 0.108971
90.600000 4.111193 0.111772
90.700000 4.093309 0.112900
90.800000 4.075497 0.111981
90.900000 4.058061 0.110498
91.000000 4.041442 0.106967
91.100000 4.027068 0.102537
91.200000 4.015910 0.098748
91.300000 4.008687 0.096923
91.400000 4.004393 0.096151
91.500000 4.003142 0.096504
91.600000 4.002799 0.097020
91.700000 4.002033 0.096496
91.800000 4.000704 0.095398
91.900000 4.000595 0.096117
92.000000 4.001101 0.096002
92.100000 3.999520 0.096028
92.200000 3.996227 0.095636
