age(kyr) mean(permil) sigma(permil)
92.600000 3.968545 0.106264
92.700000 3.964723 0.106238
92.800000 3.961125 0.106240
92.900000 3.957693 0.106264
93.000000 3.954368 0.106302
93.100000 3.951093 0.106352
93.200000 3.947813 0.106407
93.300000 3.944476 0.106468
93.400000 3.941032 0.106533
93.500000 3.937434 0.106603
93.600000 3.933636 0.106681
93.700000 3.929600 0.106769
93.800000 3.925288 0.106871
93.900000 3.920670 0.106990
94.000000 3.915722 0.107130
94.100000 3.910424 0.107293
94.200000 3.904767 0.107480
94.300000 3.898746 0.107692
94.400000 3.892368 0.107925
94.500000 3.885645 0.108178
94.600000 3.878596 0.108445
94.700000 3.871248 0.108720
94.800000 3.863633 0.108995
94.900000 3.855786 0.109261
95.000000 3.847746 0.109511
95.100000 3.839555 0.109736
95.200000 3.831255 0.109926
95.300000 3.822888 0.110075
95.400000 3.814498 0.110175
95.500000 3.806127 0.110222
95.600000 3.797815 0.110211
95.700000 3.789603 0.110139
95.800000 3.781531 0.110007
95.900000 3.773640 0.109816
96.000000 3.765968 0.109568
96.100000 3.758555 0.109268
96.200000 3.751440 0.108923
96.300000 3.744661 0.108540
96.400000 3.738257 0.108127
96.500000 3.732264 0.107696
96.600000 3.726718 0.107256
96.700000 3.721650 0.106818
96.800000 3.717089 0.106392
96.900000 3.713059 0.105989
97.000000 3.709575 0.105616
97.100000 3.706650 0.105282
97.200000 3.704287 0.104990
97.300000 3.702481 0.104746
97.400000 3.701221 0.104550
97.500000 3.700487 0.104402
97.600000 3.700254 0.104298
97.700000 3.700489 0.104236
97.800000 3.701156 0.104208
97.900000 3.702215 0.104208
98.000000 3.703621 0.104230
98.100000 3.705330 0.104266
98.200000 3.707295 0.104309
98.300000 3.709471 0.104352
98.400000 3.711810 0.104390
98.500000 3.714268 0.104419
98.600000 3.716800 0.104435
98.700000 3.719362 0.104437
98.800000 3.721912 0.104422
98.900000 3.724410 0.104393
99.000000 3.726815 0.104350
99.100000 3.729092 0.104296
99.200000 3.731204 0.104235
99.300000 3.733120 0.104169
99.400000 3.734810 0.104104
99.500000 3.736251 0.104043
99.600000 3.737423 0.103990
99.700000 3.738311 0.103947
99.800000 3.738907 0.103919
99.900000 3.739210 0.103905
100.000000 3.739224 0.103907
100.100000 3.738961 0.103923
100.200000 3.738440 0.103952
100.300000 3.737683 0.103992
100.400000 3.736721 0.104039
100.500000 3.735588 0.104090
100.600000 3.734324 0.104142
100.700000 3.732969 0.104191
100.800000 3.731570 0.104233
100.900000 3.730173 0.104268
101.000000 3.728827 0.104293
101.100000 3.727582 0.104310
101.200000 3.726491 0.104320
101.300000 3.725604 0.104326
101.400000 3.724975 0.104334
101.500000 3.724656 0.104348
101.600000 3.724700 0.104377
101.700000 3.725157 0.104427
101.800000 3.726077 0.104509
101.900000 3.727505 0.104629
102.000000 3.729482 0.104796
102.100000 3.732042 0.105016
102.200000 3.735211 0.105293
102.300000 3.739008 0.105629
102.400000 3.743439 0.106023
102.500000 3.748501 0.106472
102.600000 3.754180 0.106970
102.700000 3.760451 0.107507
102.800000 3.767278 0.108073
102.900000 3.774619 0.108653
103.000000 3.782424 0.109234
103.100000 3.790636 0.109801
103.200000 3.799197 0.110339
103.300000 3.808047 0.110833
103.400000 3.817122 0.111271
103.500000 3.826364 0.111641
103.600000 3.835710 0.111933
103.700000 3.845103 0.112139
103.800000 3.854486 0.112255
103.900000 3.863802 0.112275
104.000000 3.872995 0.112202
104.100000 3.882010 0.112036
104.200000 3.890791 0.111782
104.300000 3.899279 0.111448
104.400000 3.907417 0.111044
104.500000 3.915146 0.110583
104.600000 3.922405 0.110079
104.700000 3.929134 0.109548
104.800000 3.935276 0.109009
104.900000 3.940776 0.108479
105.000000 3.945588 0.107976
105.100000 3.949672 0.107515
105.200000 3.953000 0.107112
105.300000 3.955557 0.106776
105.400000 3.957342 0.106514
105.500000 3.958371 0.106330
105.600000 3.958673 0.106222
105.700000 3.958292 0.106184
105.800000 3.957283 0.106207
105.900000 3.955711 0.106281
106.000000 3.953649 0.106391
106.100000 3.951174 0.106524
106.200000 3.948363 0.106667
106.300000 3.945297 0.106807
106.400000 3.942052 0.106933
106.500000 3.938704 0.107037
106.600000 3.935329 0.107114
106.700000 3.931999 0.107159
106.800000 3.928787 0.107174
106.900000 3.925766 0.107161
107.000000 3.923008 0.107128
107.100000 3.920589 0.107083
107.200000 3.918584 0.107037
107.300000 3.917070 0.107003
107.400000 3.916122 0.106994
107.500000 3.915812 0.107024
107.600000 3.916207 0.107107
107.700000 3.917364 0.107250
107.800000 3.919332 0.107463
107.900000 3.922141 0.107749
108.000000 3.925808 0.108105
108.100000 3.930332 0.108526
108.200000 3.935694 0.109003
108.300000 3.941855 0.109522
108.400000 3.948766 0.110066
108.500000 3.956358 0.110617
108.600000 3.964558 0.111155
108.700000 3.973282 0.111664
108.800000 3.982440 0.112123
108.900000 3.991944 0.112519
109.000000 4.001703 0.112837
109.100000 4.011628 0.113066
109.200000 4.021634 0.113200
109.300000 4.031639 0.113233
109.400000 4.041563 0.113164
109.500000 4.051332 0.112995
109.600000 4.060874 0.112729
109.700000 4.070119 0.112375
109.800000 4.079000 0.111943
109.900000 4.087452 0.111444
110.000000 4.095410 0.110895
110.100000 4.102812 0.110311
110.200000 4.109596 0.109712
110.300000 4.115702 0.109117
110.400000 4.121073 0.108544
110.500000 4.125655 0.108013
110.600000 4.129399 0.107541
110.700000 4.132263 0.107141
110.800000 4.134209 0.106826
110.900000 4.135213 0.106602
111.000000 4.135256 0.106472
111.100000 4.134330 0.106436
111.200000 4.132438 0.106488
111.300000 4.129591 0.106620
111.400000 4.125810 0.106819
111.500000 4.121124 0.107074
111.600000 4.115566 0.107369
111.700000 4.109179 0.107690
111.800000 4.102006 0.108025
111.900000 4.094096 0.108360
112.000000 4.085500 0.108686
112.100000 4.076273 0.108994
112.200000 4.066468 0.109277
112.300000 4.056142 0.109532
112.400000 4.045353 0.109756
112.500000 4.034157 0.109949
112.600000 4.022613 0.110112
112.700000 4.010778 0.110248
112.800000 3.998710 0.110360
112.900000 3.986465 0.110453
113.000000 3.974097 0.110532
113.100000 3.961659 0.110600
113.200000 3.949200 0.110661
113.300000 3.936768 0.110719
113.400000 3.924404 0.110775
113.500000 3.912150 0.110829
113.600000 3.900039 0.110882
113.700000 3.888104 0.110933
113.800000 3.876371 0.110978
113.900000 3.864863 0.111015
114.000000 3.853602 0.111039
114.100000 3.842605 0.111046
114.200000 3.831887 0.111034
114.300000 3.821462 0.110998
114.400000 3.811341 0.110937
114.500000 3.801537 0.110850
114.600000 3.792059 0.110738
114.700000 3.782920 0.110608
114.800000 3.774130 0.110465
114.900000 3.765698 0.110325
115.000000 3.758235 0.111751
115.100000 3.750466 0.111729
115.200000 3.743063 0.111770
115.300000 3.736605 0.115150
115.400000 3.729834 0.117047
115.500000 3.723567 0.121751
115.600000 3.717186 0.125063
115.700000 3.710512 0.125805
115.800000 3.703610 0.127478
115.900000 3.695839 0.131745
116.000000 3.688505 0.133200
116.100000 3.679716 0.137284
116.200000 3.670287 0.140513
116.300000 3.659789 0.143117
116.400000 3.650504 0.144017
116.500000 3.640689 0.143486
116.600000 3.631906 0.143106
116.700000 3.623278 0.142608
116.800000 3.614216 0.141237
116.900000 3.605371 0.139305
117.000000 3.596518 0.137954
117.100000 3.587225 0.137182
117.200000 3.577893 0.136824
117.300000 3.568410 0.136847
117.400000 3.559078 0.135620
117.500000 3.549232 0.135558
117.600000 3.539933 0.135481
117.700000 3.530602 0.135339
117.800000 3.521489 0.134722
117.900000 3.511933 0.134413
118.000000 3.501955 0.134480
118.100000 3.491866 0.134517
118.200000 3.481672 0.134524
118.300000 3.471379 0.134502
118.400000 3.460995 0.134451
118.500000 3.450532 0.134373
118.600000 3.439999 0.134269
118.700000 3.429411 0.134140
118.800000 3.418780 0.133988
118.900000 3.408123 0.133815
119.000000 3.397455 0.133620
119.100000 3.386794 0.133408
119.200000 3.376158 0.133178
119.300000 3.365565 0.132933
119.400000 3.355034 0.132675
119.500000 3.344585 0.132405
119.600000 3.334236 0.132124
119.700000 3.324008 0.131835
119.800000 3.313918 0.131540
119.900000 3.303987 0.131239
120.000000 3.294232 0.130934
120.100000 3.284670 0.130628
120.200000 3.275318 0.130320
120.300000 3.266192 0.130013
120.400000 3.257307 0.129709
120.500000 3.248675 0.129408
120.600000 3.240309 0.129111
120.700000 3.232220 0.128820
120.800000 3.224415 0.128536
120.900000 3.216903 0.128260
121.000000 3.209690 0.127992
121.100000 3.202780 0.127735
121.200000 3.196174 0.127487
121.300000 3.189874 0.127252
121.400000 3.183879 0.127028
121.500000 3.178185 0.126816
121.600000 3.172789 0.126618
121.700000 3.167684 0.126433
121.800000 3.162862 0.126261
121.900000 3.158316 0.126104
122.000000 3.154033 0.125960
122.100000 3.150002 0.125831
122.200000 3.146210 0.125715
122.300000 3.142644 0.125612
122.400000 3.139288 0.125523
122.500000 3.136125 0.125446
122.600000 3.133141 0.125382
122.700000 3.130318 0.125329
122.800000 3.127638 0.125286
122.900000 3.125085 0.125253
123.000000 3.122640 0.125228
123.100000 3.120286 0.125211
123.200000 3.118007 0.125200
123.300000 3.115786 0.125195
123.400000 3.113606 0.125193
123.500000 3.111453 0.125194
123.600000 3.109312 0.125197
123.700000 3.107170 0.125200
123.800000 3.105014 0.125201
123.900000 3.102835 0.125201
124.000000 3.100622 0.125198
124.100000 3.098367 0.125192
124.200000 3.096064 0.125180
124.300000 3.093708 0.125163
124.400000 3.091296 0.125141
124.500000 3.088826 0.125112
124.600000 3.086299 0.125078
124.700000 3.083717 0.125037
124.800000 3.081083 0.124991
124.900000 3.078404 0.124940
125.000000 3.075686 0.124884
125.100000 3.072939 0.124825
125.200000 3.070174 0.124763
125.300000 3.067403 0.124700
125.400000 3.064639 0.124637
125.500000 3.061899 0.124575
125.600000 3.059198 0.124517
125.700000 3.056556 0.124463
125.800000 3.053990 0.124415
125.900000 3.051521 0.124375
126.000000 3.049171 0.124344
126.100000 3.046960 0.124324
126.200000 3.044911 0.124316
126.300000 3.043048 0.124322
126.400000 3.041392 0.124342
126.500000 3.039969 0.124377
126.600000 3.038801 0.124428
126.700000 3.037912 0.124495
126.800000 3.037324 0.124578
126.900000 3.037062 0.124676
127.000000 3.037148 0.124790
127.100000 3.037603 0.124918
127.200000 3.038448 0.125058
127.300000 3.039705 0.125211
127.400000 3.041392 0.125373
127.500000 3.043529 0.125544
127.600000 3.046131 0.125721
127.700000 3.049216 0.125901
127.800000 3.052799 0.126083
127.900000 3.056893 0.126264
128.000000 3.061511 0.126442
128.100000 3.066663 0.126614
128.200000 3.072359 0.126777
128.300000 3.078607 0.126931
128.400000 3.085415 0.127071
128.500000 3.092786 0.127198
128.600000 3.100726 0.127307
128.700000 3.109236 0.127399
128.800000 3.118318 0.127472
128.900000 3.127972 0.127525
129.000000 3.138197 0.127557
129.100000 3.148988 0.127567
129.200000 3.160344 0.127556
129.300000 3.172258 0.127524
129.400000 3.184726 0.127471
129.500000 3.197740 0.127398
129.600000 3.211292 0.127305
129.700000 3.225374 0.127195
129.800000 3.239977 0.127069
129.900000 3.255091 0.126928
130.000000 3.270705 0.126774
130.100000 3.286809 0.126610
130.200000 3.303391 0.126436
130.300000 3.320439 0.126256
130.400000 3.337942 0.126071
130.500000 3.355887 0.125884
130.600000 3.374262 0.125695
130.700000 3.393054 0.125509
130.800000 3.412252 0.125325
130.900000 3.431842 0.125146
131.000000 3.451813 0.124973
131.100000 3.472151 0.124808
131.200000 3.492845 0.124652
131.300000 3.513883 0.124505
131.400000 3.535252 0.124368
131.500000 3.556940 0.124242
131.600000 3.578935 0.124127
131.700000 3.601227 0.124024
131.800000 3.623803 0.123931
131.900000 3.646651 0.123849
132.000000 3.669760 0.123777
132.100000 3.693119 0.123716
132.200000 3.716716 0.123664
132.300000 3.740539 0.123621
132.400000 3.764576 0.123587
132.500000 3.788816 0.123560
132.600000 3.813247 0.123541
132.700000 3.837856 0.123528
132.800000 3.862631 0.123521
132.900000 3.887558 0.123520
133.000000 3.912625 0.123525
133.100000 3.937817 0.123534
133.200000 3.963121 0.123549
133.300000 3.988520 0.123568
133.400000 4.014002 0.123592
133.500000 4.039548 0.123620
133.600000 4.065143 0.123654
133.700000 4.090770 0.123692
133.800000 4.116411 0.123735
133.900000 4.142048 0.123783
134.000000 4.167662 0.123835
134.100000 4.193232 0.123893
134.200000 4.218739 0.123955
134.300000 4.244163 0.124022
134.400000 4.269480 0.124093
134.500000 4.294670 0.124168
134.600000 4.319711 0.124246
134.700000 4.344578 0.124327
134.800000 4.369250 0.124410
134.900000 4.393702 0.124493
135.000000 4.417910 0.124577
135.100000 4.441851 0.124659
135.200000 4.465500 0.124739
135.300000 4.488834 0.124815
135.400000 4.511828 0.124886
135.500000 4.534458 0.124950
135.600000 4.556701 0.125007
135.700000 4.578534 0.125054
135.800000 4.599934 0.125090
135.900000 4.620878 0.125114
136.000000 4.641346 0.125125
136.100000 4.661317 0.125122
136.200000 4.680770 0.125104
136.300000 4.699687 0.125070
136.400000 4.718050 0.125019
136.500000 4.735842 0.124952
136.600000 4.753049 0.124868
136.700000 4.769656 0.124767
136.800000 4.785651 0.124650
136.900000 4.801022 0.124516
137.000000 4.815759 0.124367
137.100000 4.829855 0.124205
137.200000 4.843303 0.124029
137.300000 4.856098 0.123841
137.400000 4.868238 0.123643
137.500000 4.879720 0.123437
137.600000 4.890545 0.123224
137.700000 4.900716 0.123007
137.800000 4.910235 0.122786
137.900000 4.919108 0.122565
138.000000 4.927343 0.122345
138.100000 4.934948 0.122128
138.200000 4.941933 0.121916
138.300000 4.948309 0.121711
138.400000 4.954091 0.121514
138.500000 4.959293 0.121328
138.600000 4.963931 0.121153
138.700000 4.968021 0.120991
138.800000 4.971582 0.120842
138.900000 4.974633 0.120708
139.000000 4.977194 0.120589
139.100000 4.979287 0.120486
139.200000 4.980933 0.120398
139.300000 4.982154 0.120325
139.400000 4.982973 0.120269
139.500000 4.983412 0.120227
139.600000 4.983496 0.120199
139.700000 4.983248 0.120185
139.800000 4.982690 0.120184
139.900000 4.981847 0.120194
140.000000 4.980741 0.120215
140.100000 4.979395 0.120246
140.200000 4.977832 0.120286
140.300000 4.976072 0.120333
140.400000 4.974138 0.120386
140.500000 4.972049 0.120445
140.600000 4.969825 0.120507
140.700000 4.967485 0.120573
140.800000 4.965046 0.120642
140.900000 4.962525 0.120712
141.000000 4.959938 0.120783
141.100000 4.957299 0.120855
141.200000 4.954621 0.120926
141.300000 4.951917 0.120998
141.400000 4.949197 0.121069
141.500000 4.946471 0.121140
141.600000 4.943748 0.121210
141.700000 4.941034 0.121280
141.800000 4.938336 0.121350
141.900000 4.935658 0.121420
142.000000 4.933005 0.121492
142.100000 4.930378 0.121564
142.200000 4.927779 0.121639
142.300000 4.925208 0.121716
142.400000 4.922665 0.121797
142.500000 4.920147 0.121881
142.600000 4.917653 0.121970
142.700000 4.915179 0.122065
142.800000 4.912720 0.122166
142.900000 4.910273 0.122274
143.000000 4.907831 0.122390
143.100000 4.905388 0.122515
143.200000 4.902939 0.122649
143.300000 4.900476 0.122794
143.400000 4.897992 0.122949
143.500000 4.895480 0.123116
143.600000 4.892933 0.123296
143.700000 4.890342 0.123489
143.800000 4.887700 0.123696
143.900000 4.885000 0.123917
144.000000 4.882234 0.124154
144.100000 4.879395 0.124405
144.200000 4.876476 0.124673
144.300000 4.873470 0.124956
144.400000 4.870372 0.125256
144.500000 4.867175 0.125573
144.600000 4.863873 0.125906
144.700000 4.860463 0.126256
144.800000 4.856938 0.126622
144.900000 4.853297 0.127004
145.000000 4.849534 0.127401
145.100000 4.845648 0.127813
145.200000 4.841636 0.128239
145.300000 4.837497 0.128678
145.400000 4.833230 0.129129
145.500000 4.828834 0.129591
145.600000 4.824309 0.130063
145.700000 4.819657 0.130542
145.800000 4.814879 0.131030
145.900000 4.809976 0.131523
146.000000 4.804952 0.132021
146.100000 4.799808 0.132523
146.200000 4.794548 0.133030
146.300000 4.789177 0.133540
146.400000 4.783697 0.134054
146.500000 4.778115 0.134574
146.600000 4.772433 0.135101
146.700000 4.766659 0.135639
146.800000 4.760796 0.136191
146.900000 4.754851 0.136764
147.000000 4.748828 0.137363
147.100000 4.742735 0.137998
147.200000 4.736576 0.138678
147.300000 4.730358 0.139417
147.400000 4.724590 0.141974
147.500000 4.718625 0.144467
147.600000 4.712889 0.146610
147.700000 4.707652 0.150014
147.800000 4.701747 0.150286
147.900000 4.696713 0.153200
148.000000 4.692327 0.155459
148.100000 4.687585 0.159053
148.200000 4.682464 0.161721
148.300000 4.678787 0.166702
148.400000 4.675947 0.174298
148.500000 4.674431 0.182789
148.600000 4.675587 0.193996
148.700000 4.676229 0.203510
148.800000 4.679040 0.217171
148.900000 4.679844 0.225213
149.000000 4.681677 0.234884
149.100000 4.690155 0.228112
149.200000 4.703205 0.223183
149.300000 4.719409 0.217085
149.400000 4.738148 0.208535
149.500000 4.749007 0.197138
149.600000 4.731645 0.216915
149.700000 4.714022 0.240031
149.800000 4.694601 0.266992
149.900000 4.672321 0.294061
150.000000 4.649550 0.326162
