age(kyr) mean(permil) sigma(permil)
92.600000 3.941300 0.113925
92.700000 3.936358 0.117816
92.800000 3.934447 0.120911
92.900000 3.937744 0.120825
93.000000 3.941722 0.120769
93.100000 3.946592 0.118984
93.200000 3.952249 0.116310
93.300000 3.957829 0.112387
93.400000 3.962840 0.107370
93.500000 3.966058 0.103656
93.600000 3.966488 0.101397
93.700000 3.964106 0.100226
93.800000 3.959574 0.099640
93.900000 3.955274 0.099313
94.000000 3.949351 0.099160
94.100000 3.942457 0.098788
94.200000 3.934201 0.099332
94.300000 3.926174 0.099905
94.400000 3.916835 0.100051
94.500000 3.906627 0.100507
94.600000 3.897506 0.100571
94.700000 3.888993 0.101168
94.800000 3.880733 0.101361
94.900000 3.874309 0.101671
95.000000 3.867328 0.102736
95.100000 3.859669 0.104175
95.200000 3.849460 0.105422
95.300000 3.837402 0.107107
95.400000 3.823472 0.108669
95.500000 3.807829 0.109219
95.600000 3.790755 0.108646
95.700000 3.773986 0.105996
95.800000 3.758872 0.103900
95.900000 3.745354 0.102104
96.000000 3.734110 0.099696
96.100000 3.724781 0.096899
96.200000 3.716954 0.094881
96.300000 3.711598 0.093869
96.400000 3.708603 0.093765
96.500000 3.706751 0.094912
96.600000 3.704529 0.095955
96.700000 3.702460 0.096259
96.800000 3.699732 0.095876
96.900000 3.696372 0.097823
97.000000 3.692609 0.098319
97.100000 3.688732 0.097346
97.200000 3.684800 0.096504
97.300000 3.682497 0.096410
97.400000 3.681872 0.096934
97.500000 3.682212 0.097481
97.600000 3.685597 0.097990
97.700000 3.692632 0.098678
97.800000 3.701857 0.099983
97.900000 3.711630 0.100203
98.000000 3.720824 0.099761
98.100000 3.728511 0.099578
98.200000 3.734995 0.098953
98.300000 3.738084 0.098472
98.400000 3.738371 0.098602
98.500000 3.736829 0.098578
98.600000 3.734434 0.097826
98.700000 3.732960 0.097633
98.800000 3.731949 0.097305
98.900000 3.732738 0.096875
99.000000 3.736042 0.096843
99.100000 3.740130 0.097437
99.200000 3.744375 0.097894
99.300000 3.747905 0.097460
99.400000 3.751503 0.098226
99.500000 3.755241 0.100111
99.600000 3.755817 0.101654
99.700000 3.755202 0.102593
99.800000 3.754310 0.103154
99.900000 3.751460 0.102959
100.000000 3.745689 0.103287
100.100000 3.738624 0.102740
100.200000 3.733783 0.101767
100.300000 3.731514 0.101891
100.400000 3.731220 0.102591
100.500000 3.732706 0.102619
100.600000 3.733809 0.103016
100.700000 3.734762 0.104006
100.800000 3.735392 0.104220
100.900000 3.737917 0.105454
101.000000 3.740948 0.105727
101.100000 3.744265 0.104719
101.200000 3.748336 0.105394
101.300000 3.749898 0.107112
101.400000 3.751980 0.107911
101.500000 3.754840 0.108011
101.600000 3.759306 0.107389
101.700000 3.763818 0.107144
101.800000 3.769483 0.108054
101.900000 3.774995 0.108527
102.000000 3.781031 0.107087
102.100000 3.785275 0.105736
102.200000 3.787579 0.105130
102.300000 3.785625 0.105371
102.400000 3.778029 0.107032
102.500000 3.765088 0.108513
102.600000 3.747088 0.108981
102.700000 3.727322 0.107639
102.800000 3.709360 0.105532
102.900000 3.693967 0.102902
103.000000 3.684361 0.100095
103.100000 3.679642 0.097200
103.200000 3.678773 0.095367
103.300000 3.679420 0.095067
103.400000 3.680681 0.095474
103.500000 3.684947 0.096960
103.600000 3.695291 0.100903
103.700000 3.714499 0.107421
103.800000 3.744354 0.114167
103.900000 3.781212 0.118692
104.000000 3.820695 0.119560
104.100000 3.858442 0.117453
104.200000 3.891875 0.113054
104.300000 3.920143 0.107327
104.400000 3.942842 0.102196
104.500000 3.960678 0.097796
104.600000 3.974213 0.095391
104.700000 3.984416 0.093411
104.800000 3.991972 0.091744
104.900000 3.997297 0.090583
105.000000 4.000664 0.090308
105.100000 4.002383 0.090243
105.200000 4.002989 0.091300
105.300000 4.002205 0.092280
105.400000 4.000308 0.092062
105.500000 3.996961 0.091346
105.600000 3.992499 0.091384
105.700000 3.988181 0.092141
105.800000 3.982451 0.091569
105.900000 3.977884 0.090774
106.000000 3.975258 0.091215
106.100000 3.972794 0.090424
106.200000 3.968737 0.090030
106.300000 3.964269 0.090397
106.400000 3.960262 0.090595
106.500000 3.955631 0.092767
106.600000 3.949714 0.095124
106.700000 3.941565 0.098520
106.800000 3.930938 0.102297
106.900000 3.917417 0.106724
107.000000 3.902124 0.109199
107.100000 3.887015 0.109555
107.200000 3.873110 0.108224
107.300000 3.860755 0.105717
107.400000 3.848982 0.102864
107.500000 3.841356 0.101152
107.600000 3.840230 0.100955
107.700000 3.843727 0.100571
107.800000 3.850840 0.100265
107.900000 3.860335 0.100261
108.000000 3.870687 0.100307
108.100000 3.881438 0.101407
108.200000 3.891494 0.104134
108.300000 3.904465 0.108785
108.400000 3.925518 0.113684
108.500000 3.952938 0.117536
108.600000 3.981825 0.119078
108.700000 4.010341 0.117796
108.800000 4.037246 0.115044
108.900000 4.061485 0.112142
109.000000 4.083833 0.110423
109.100000 4.105023 0.108275
109.200000 4.123693 0.106360
109.300000 4.139429 0.104347
109.400000 4.150368 0.101862
109.500000 4.156086 0.099112
109.600000 4.159395 0.097032
109.700000 4.161017 0.095127
109.800000 4.160996 0.094968
109.900000 4.158491 0.095463
110.000000 4.154297 0.096222
110.100000 4.149312 0.097437
110.200000 4.143283 0.098946
110.300000 4.137159 0.101093
110.400000 4.128485 0.104258
110.500000 4.118080 0.107152
110.600000 4.109093 0.109049
110.700000 4.101525 0.109621
110.800000 4.095354 0.108852
110.900000 4.088800 0.106864
111.000000 4.080371 0.104336
111.100000 4.070991 0.101884
111.200000 4.063102 0.100780
111.300000 4.056882 0.100197
111.400000 4.050894 0.099472
111.500000 4.044289 0.099218
111.600000 4.036507 0.100354
111.700000 4.026845 0.100380
111.800000 4.016225 0.099782
111.900000 4.005053 0.100797
112.000000 3.993470 0.102663
112.100000 3.980709 0.103948
112.200000 3.967917 0.104237
112.300000 3.955680 0.103614
112.400000 3.944588 0.102338
112.500000 3.934646 0.101010
112.600000 3.925856 0.099918
112.700000 3.916638 0.099084
112.800000 3.906882 0.099316
112.900000 3.896157 0.100420
113.000000 3.884586 0.100986
113.100000 3.871878 0.103854
113.200000 3.858770 0.105740
113.300000 3.844309 0.106189
113.400000 3.830380 0.105555
113.500000 3.817969 0.105027
113.600000 3.806095 0.105740
113.700000 3.796707 0.106110
113.800000 3.789260 0.105949
113.900000 3.781922 0.105613
114.000000 3.773448 0.108648
114.100000 3.764019 0.111753
114.200000 3.754220 0.112169
114.300000 3.747624 0.113429
114.400000 3.745968 0.114958
114.500000 3.743914 0.113338
114.600000 3.744616 0.114830
114.700000 3.743549 0.115682
114.800000 3.744406 0.119711
114.900000 3.748192 0.125045
115.000000 3.754849 0.130853
115.100000 3.760673 0.135496
115.200000 3.764779 0.137492
115.300000 3.764118 0.139716
115.400000 3.764732 0.141164
115.500000 3.761689 0.142546
115.600000 3.754326 0.143850
115.700000 3.745521 0.144964
115.800000 3.735911 0.144661
115.900000 3.725959 0.142755
116.000000 3.715153 0.140807
116.100000 3.704463 0.139211
116.200000 3.694284 0.137500
116.300000 3.685739 0.135375
116.400000 3.678071 0.133300
116.500000 3.670792 0.132385
116.600000 3.664654 0.130148
116.700000 3.658151 0.129291
116.800000 3.651185 0.129631
116.900000 3.643745 0.130126
117.000000 3.635309 0.130783
117.100000 3.625337 0.132787
117.200000 3.613374 0.135698
117.300000 3.599388 0.138866
117.400000 3.582724 0.142108
117.500000 3.562711 0.145615
117.600000 3.541607 0.148307
117.700000 3.519254 0.149813
117.800000 3.496883 0.149943
117.900000 3.475450 0.148640
118.000000 3.454750 0.146377
118.100000 3.436123 0.143617
118.200000 3.419922 0.141154
118.300000 3.405604 0.139133
118.400000 3.392477 0.137276
118.500000 3.380773 0.136041
118.600000 3.369599 0.135664
118.700000 3.358453 0.135194
118.800000 3.346899 0.134858
118.900000 3.335415 0.134444
119.000000 3.324008 0.133917
119.100000 3.312997 0.132964
119.200000 3.302925 0.131996
119.300000 3.293607 0.131176
119.400000 3.285096 0.130478
119.500000 3.276841 0.130140
119.600000 3.269141 0.130422
119.700000 3.261250 0.130682
119.800000 3.253414 0.130875
119.900000 3.245702 0.130967
120.000000 3.238369 0.130953
120.100000 3.231513 0.130737
120.200000 3.225670 0.130177
120.300000 3.220869 0.129715
120.400000 3.216719 0.129446
120.500000 3.212857 0.129025
120.600000 3.209436 0.128842
120.700000 3.206312 0.128444
120.800000 3.203185 0.128398
120.900000 3.199904 0.128503
121.000000 3.196032 0.128976
121.100000 3.191203 0.129846
121.200000 3.186174 0.130494
121.300000 3.181193 0.131073
121.400000 3.175671 0.131510
121.500000 3.169601 0.132025
121.600000 3.164132 0.132193
121.700000 3.159582 0.131871
121.800000 3.154617 0.131568
121.900000 3.149434 0.131291
122.000000 3.145058 0.130869
122.100000 3.141778 0.130513
122.200000 3.139280 0.129901
122.300000 3.137839 0.129230
122.400000 3.137128 0.128432
122.500000 3.136578 0.128115
122.600000 3.136306 0.127635
122.700000 3.135675 0.127351
122.800000 3.134467 0.127019
122.900000 3.133498 0.126343
123.000000 3.132536 0.125933
123.100000 3.131080 0.126018
123.200000 3.129235 0.126477
123.300000 3.127073 0.127062
123.400000 3.124738 0.127523
123.500000 3.122135 0.127633
123.600000 3.118994 0.128076
123.700000 3.115727 0.128472
123.800000 3.112239 0.128462
123.900000 3.108556 0.128580
124.000000 3.104742 0.128788
124.100000 3.100942 0.128825
124.200000 3.097259 0.128402
124.300000 3.093663 0.127864
124.400000 3.090487 0.127519
124.500000 3.087308 0.127358
124.600000 3.084265 0.126946
124.700000 3.081353 0.126294
124.800000 3.078797 0.125894
124.900000 3.076297 0.125357
125.000000 3.073806 0.124984
125.100000 3.071521 0.124205
125.200000 3.069350 0.123650
125.300000 3.067131 0.123402
125.400000 3.064847 0.123227
125.500000 3.062590 0.123274
125.600000 3.060347 0.123235
125.700000 3.058285 0.123150
125.800000 3.056279 0.123211
125.900000 3.054251 0.123002
126.000000 3.051991 0.123398
126.100000 3.050116 0.123830
126.200000 3.048400 0.124308
126.300000 3.046125 0.124600
126.400000 3.043276 0.124963
126.500000 3.039946 0.125627
126.600000 3.036954 0.126291
126.700000 3.033864 0.126875
126.800000 3.032144 0.127601
126.900000 3.030831 0.128181
127.000000 3.029794 0.128520
127.100000 3.029700 0.128967
127.200000 3.031596 0.129762
127.300000 3.035978 0.130442
127.400000 3.042284 0.131427
127.500000 3.050394 0.132675
127.600000 3.060046 0.133442
127.700000 3.070318 0.133730
127.800000 3.081278 0.133632
127.900000 3.092095 0.133054
128.000000 3.102886 0.132357
128.100000 3.113184 0.131380
128.200000 3.122664 0.130086
128.300000 3.131764 0.128883
128.400000 3.141291 0.127874
128.500000 3.151205 0.127628
128.600000 3.161493 0.128568
128.700000 3.172904 0.129511
128.800000 3.186408 0.131076
128.900000 3.202589 0.133177
129.000000 3.221849 0.135304
129.100000 3.243916 0.137343
129.200000 3.268488 0.138909
129.300000 3.295016 0.139417
129.400000 3.322806 0.138795
129.500000 3.350585 0.137087
129.600000 3.378322 0.134945
129.700000 3.404278 0.132597
129.800000 3.427158 0.129768
129.900000 3.447155 0.126293
130.000000 3.464164 0.122923
130.100000 3.477337 0.120553
130.200000 3.488224 0.119453
130.300000 3.498561 0.118884
130.400000 3.507890 0.119314
130.500000 3.516244 0.120273
130.600000 3.524746 0.121016
130.700000 3.534509 0.121686
130.800000 3.546703 0.122166
130.900000 3.559996 0.122338
131.000000 3.572487 0.122702
131.100000 3.582809 0.123380
131.200000 3.592256 0.124427
131.300000 3.603358 0.125561
131.400000 3.617173 0.127113
131.500000 3.634765 0.128638
131.600000 3.653495 0.130425
131.700000 3.673375 0.132209
131.800000 3.695231 0.133905
131.900000 3.719588 0.135340
132.000000 3.745687 0.136414
132.100000 3.772829 0.136501
132.200000 3.799353 0.135273
132.300000 3.824903 0.132772
132.400000 3.848461 0.129341
132.500000 3.868906 0.125657
132.600000 3.885774 0.122756
132.700000 3.900169 0.120626
132.800000 3.912956 0.119105
132.900000 3.925374 0.118309
133.000000 3.938030 0.118352
133.100000 3.951652 0.118828
133.200000 3.966554 0.119334
133.300000 3.982662 0.119427
133.400000 4.000108 0.119545
133.500000 4.016178 0.119623
133.600000 4.030415 0.120662
133.700000 4.047460 0.123149
133.800000 4.071426 0.126402
133.900000 4.104217 0.128816
134.000000 4.142623 0.129336
134.100000 4.183049 0.129121
134.200000 4.223015 0.128251
134.300000 4.261091 0.126778
134.400000 4.295769 0.125060
134.500000 4.326443 0.124077
134.600000 4.353133 0.123571
134.700000 4.376172 0.122917
134.800000 4.395567 0.122128
134.900000 4.411338 0.121438
135.000000 4.424494 0.120904
135.100000 4.437073 0.120849
135.200000 4.451324 0.121303
135.300000 4.468529 0.122171
135.400000 4.488495 0.122882
135.500000 4.511546 0.123420
135.600000 4.537368 0.123976
135.700000 4.566051 0.124339
135.800000 4.597464 0.125064
135.900000 4.631535 0.125970
136.000000 4.667445 0.126479
136.100000 4.703506 0.125354
136.200000 4.736936 0.122989
136.300000 4.766278 0.120291
136.400000 4.790737 0.118304
136.500000 4.812113 0.117777
136.600000 4.833913 0.119056
136.700000 4.857400 0.120993
136.800000 4.881740 0.122038
136.900000 4.906112 0.121393
137.000000 4.927654 0.120196
137.100000 4.946460 0.118583
137.200000 4.961214 0.117030
137.300000 4.971368 0.115467
137.400000 4.977163 0.114570
137.500000 4.977648 0.114594
137.600000 4.973408 0.115135
137.700000 4.966442 0.115683
137.800000 4.957716 0.115626
137.900000 4.949301 0.114670
138.000000 4.943223 0.114367
138.100000 4.939201 0.113714
138.200000 4.937744 0.113382
138.300000 4.938100 0.113416
138.400000 4.940235 0.113939
138.500000 4.944498 0.114593
138.600000 4.951404 0.115179
138.700000 4.961051 0.116481
138.800000 4.972452 0.117263
138.900000 4.984338 0.117590
139.000000 4.992896 0.116762
139.100000 4.999329 0.115961
139.200000 5.003501 0.115218
139.300000 5.003644 0.114635
139.400000 5.000048 0.114218
139.500000 4.992391 0.113824
139.600000 4.984552 0.113842
139.700000 4.976877 0.114315
139.800000 4.970460 0.114718
139.900000 4.965643 0.114969
140.000000 4.962160 0.115035
140.100000 4.959784 0.115209
140.200000 4.958620 0.115481
140.300000 4.958710 0.116146
140.400000 4.958729 0.117020
140.500000 4.956454 0.117987
140.600000 4.951134 0.119627
140.700000 4.942837 0.121661
140.800000 4.931951 0.123591
140.900000 4.920114 0.125138
141.000000 4.908696 0.126000
141.100000 4.899388 0.126376
141.200000 4.893201 0.127143
141.300000 4.889371 0.127606
141.400000 4.888711 0.128009
141.500000 4.891776 0.128700
141.600000 4.897641 0.129571
141.700000 4.905777 0.130119
141.800000 4.913490 0.130264
141.900000 4.922364 0.129772
142.000000 4.932016 0.129256
142.100000 4.940853 0.128174
142.200000 4.946858 0.127004
142.300000 4.951231 0.125860
142.400000 4.955207 0.124743
142.500000 4.957093 0.124058
142.600000 4.956620 0.123660
142.700000 4.954206 0.123321
142.800000 4.950143 0.123431
142.900000 4.944589 0.123468
143.000000 4.937763 0.123759
143.100000 4.933365 0.123784
143.200000 4.930176 0.123659
143.300000 4.928212 0.123664
143.400000 4.925914 0.124239
143.500000 4.922652 0.125309
143.600000 4.919736 0.126648
143.700000 4.916457 0.128500
143.800000 4.911799 0.130720
143.900000 4.905857 0.132986
144.000000 4.898620 0.134875
144.100000 4.890015 0.136312
144.200000 4.880536 0.137355
144.300000 4.870460 0.137623
144.400000 4.860271 0.137192
144.500000 4.850314 0.136405
144.600000 4.841484 0.136046
144.700000 4.833633 0.136241
144.800000 4.826894 0.136763
144.900000 4.820865 0.136951
145.000000 4.815093 0.136791
145.100000 4.809882 0.136579
145.200000 4.805338 0.136397
145.300000 4.801333 0.136254
145.400000 4.797855 0.136337
145.500000 4.794816 0.136492
145.600000 4.792150 0.136779
145.700000 4.789758 0.137186
145.800000 4.787548 0.137515
145.900000 4.785578 0.137754
146.000000 4.783728 0.137767
146.100000 4.781943 0.137620
146.200000 4.780151 0.137866
146.300000 4.778305 0.138419
146.400000 4.776401 0.138833
146.500000 4.774400 0.139196
146.600000 4.772165 0.139771
146.700000 4.769652 0.140608
146.800000 4.766946 0.141187
146.900000 4.764029 0.141524
147.000000 4.761034 0.143318
147.100000 4.757389 0.144211
147.200000 4.753699 0.146024
147.300000 4.749408 0.146948
147.400000 4.745004 0.148756
147.500000 4.740462 0.152352
147.600000 4.735598 0.152723
147.700000 4.730614 0.154796
147.800000 4.725048 0.155060
147.900000 4.719491 0.155494
148.000000 4.714115 0.157009
148.100000 4.708474 0.159935
148.200000 4.703628 0.164822
148.300000 4.699095 0.170348
148.400000 4.694468 0.175453
148.500000 4.691167 0.183798
148.600000 4.688597 0.191739
148.700000 4.687366 0.201501
148.800000 4.687533 0.213048
148.900000 4.687495 0.222316
149.000000 4.688717 0.233258
149.100000 4.695957 0.226282
149.200000 4.706592 0.220749
149.300000 4.718516 0.213011
149.400000 4.732809 0.204608
149.500000 4.749077 0.194906
149.600000 4.734756 0.216245
149.700000 4.717978 0.241822
149.800000 4.696509 0.267779
149.900000 4.674400 0.297932
150.000000 4.649906 0.327919
