age(kyr) mean(permil) sigma(permil)
60.600000 4.405471 0.122486
60.700000 4.413081 0.121420
60.800000 4.420502 0.120337
60.900000 4.428033 0.119280
61.000000 4.435756 0.118285
61.100000 4.443674 0.117390
61.200000 4.451837 0.116712
61.300000 4.460069 0.116205
61.400000 4.468448 0.115922
61.500000 4.476846 0.115916
61.600000 4.485124 0.115996
61.700000 4.493204 0.116175
61.800000 4.501604 0.116570
61.900000 4.510078 0.117081
62.000000 4.519169 0.117698
62.100000 4.529189 0.118484
62.200000 4.539925 0.119240
62.300000 4.550682 0.119858
62.400000 4.561526 0.120401
62.500000 4.572456 0.120822
62.600000 4.583081 0.120914
62.700000 4.593302 0.120747
62.800000 4.603126 0.120322
62.900000 4.612527 0.119678
63.000000 4.620634 0.118806
63.100000 4.627637 0.117711
63.200000 4.633684 0.116472
63.300000 4.639353 0.115360
63.400000 4.644527 0.114290
63.500000 4.649062 0.113361
63.600000 4.652988 0.112452
63.700000 4.656480 0.111377
63.800000 4.659235 0.110209
63.900000 4.661251 0.109080
64.000000 4.662306 0.108026
64.100000 4.662630 0.107157
64.200000 4.662551 0.106557
64.300000 4.662175 0.106233
64.400000 4.661434 0.106155
64.500000 4.660578 0.106210
64.600000 4.659876 0.106105
64.700000 4.658585 0.105924
64.800000 4.656854 0.105708
64.900000 4.654646 0.105665
65.000000 4.652499 0.105698
65.100000 4.650573 0.105735
65.200000 4.649279 0.105689
65.300000 4.647989 0.105420
65.400000 4.646643 0.104939
65.500000 4.645388 0.104408
65.600000 4.643636 0.103890
65.700000 4.641737 0.103394
65.800000 4.639907 0.102901
65.900000 4.638196 0.102561
66.000000 4.635941 0.102235
66.100000 4.633591 0.101868
66.200000 4.630682 0.101459
66.300000 4.627207 0.101105
66.400000 4.623409 0.100668
66.500000 4.619619 0.100341
66.600000 4.616005 0.100186
66.700000 4.612583 0.100281
66.800000 4.609641 0.100598
66.900000 4.606676 0.101261
67.000000 4.603736 0.102216
67.100000 4.600587 0.103234
67.200000 4.597207 0.104332
67.300000 4.593171 0.105526
67.400000 4.588731 0.106919
67.500000 4.583998 0.108724
67.600000 4.579000 0.110801
67.700000 4.573601 0.113143
67.800000 4.568041 0.115781
67.900000 4.562293 0.118778
68.000000 4.555953 0.122111
